Product Name,Description,Price,Currency,Reference_number,URL
Montre Panthère De Cartier PM,"Petit modèle, quartz, or jaune, diamants""}",30800.0,EUR,CRWJPN0057,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597342064207.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, quartz, or rose, diamants""}",30800.0,EUR,CRWJPN0058,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597342064210.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or jaune, diamants""}",30000.0,EUR,CRWJPN0053,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597335738336.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Mini modèle, mouvement quartz, or gris""}",35400.0,EUR,CRWJPN0046,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597306259407.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or jaune""}",25200.0,EUR,CRWGPN0031,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597277638149.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Mini modèle, mouvement quartz, acier""}",4000.0,EUR,CRWSPN0012,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597338026628.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, acier""}",4700.0,EUR,CRWSPN0013,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597338026629.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, acier""}",5600.0,EUR,CRWSPN0015,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348582079.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Grand modèle, quartz, acier""}",6150.0,EUR,CRWSPN0016,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348582082.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or jaune, acier""}",9000.0,EUR,CRW2PN0013,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597329508329.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, or jaune, acier""}",10200.0,EUR,CRW2PN0014,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348576450.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, acier, diamants""}",10500.0,EUR,CRW4PN0018,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348576466.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Grand modèle, quartz, or jaune, acier""}",11100.0,EUR,CRW2PN0016,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597349846716.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or rose, acier, diamants""}",13600.0,EUR,CRW3PN0009,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597329508332.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, or rose, acier, diamants""}",15200.0,EUR,CRW3PN0010,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348576465.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Mini modèle, mouvement quartz, or jaune""}",22700.0,EUR,CRWGPN0048,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597349846857.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or rose""}",25000.0,EUR,CRWGPN0049,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597348583066.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or jaune""}",25000.0,EUR,CRWGPN0047,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597348583063.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, or jaune""}",28700.0,EUR,CRWGPN0045,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348583057.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, mouvement quartz, or jaune, diamants""}",29800.0,EUR,CRWJPN0067,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597348582061.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère De Cartier PM,"Petit modèle, quartz, or jaune, diamants""}",31200.0,EUR,CRWJPN0080,https://www.cartier.com/fr-fr/montre-panthere-de-cartier-pm_cod1647597349846887.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, or rose, diamants""}",34800.0,EUR,CRWJPN0072,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597349846882.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, or jaune, diamants""}",34800.0,EUR,CRWJPN0066,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597348584330.html#dept=EU_Panthere-de-Cartier-Watches
Montre Panthère de Cartier,"Moyen modèle, mouvement quartz, or gris, diamants""}",144000.0,EUR,CRHPI01722,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod46376663162847523.html#dept=EU_Panthere-de-Cartier-Watches
Montre Tank Louis Cartier,"Grand modèle, mouvement mécanique manuel, or rose, cuir""}",14100.0,EUR,CRWGTA0011,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651447132.html#dept=EU_Tank
Montre Tank Louis Cartier,"Mini modèle, mouvement quartz, or jaune, cuir""}",7600.0,EUR,CRWGTA0352,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod1647597348583084.html#dept=EU_Tank
Montre Tank Américaine,"Petit modèle, mouvement quartz, or jaune, cuir""}",12500.0,EUR,CRWGTA0299,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597341907069.html#dept=EU_Tank
Montre Tank Américaine,"Modèle mini, mouvement quartz, or rose, cuir""}",8350.0,EUR,CRWGTA0341,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597349846864.html#dept=EU_Tank
Montre Tank Américaine,"Grand modèle, mouvement automatique, or jaune, cuir""}",18200.0,EUR,CRWGTA0300,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597342064198.html#dept=EU_Tank
Montre Tank Must SolarBeat™,"Grand modèle, mouvement photovoltaïque SolarBeat™, acier, bracelet en acier""}",4150.0,EUR,CRWSTA0092,https://www.cartier.com/fr-fr/montre-tank-must-solarbeat_cod1647597358032901.html#dept=EU_Tank
Montre Tank Must SolarBeat™,"Grand modèle, mouvement photovoltaïque SolarBeat™, acier, bracelet veau""}",3750.0,EUR,CRWSTA0090,https://www.cartier.com/fr-fr/montre-tank-must-solarbeat_cod1647597358032895.html#dept=EU_Tank
Montre Tank Must de Cartier,"Grand modèle, mouvement quartz high autonomy, acier, diamants, cuir""}",7400.0,EUR,CRW4TA0017,https://www.cartier.com/fr-fr/montre-tank-must-de-cartier_cod1647597338824206.html#dept=EU_Tank
Montre Tank Louis Cartier,"Petit modèle, mouvement mécanique manuel, or rose, cuir""}",12600.0,EUR,CRWGTA0010,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651447130.html#dept=EU_Tank
Montre Tank Américaine,"Petit modèle, mouvement quartz, acier, cuir""}",4350.0,EUR,CRWSTA0082,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597335738339.html#dept=EU_Tank
Montre Tank Must SolarBeat™,"Petit modèle, mouvement photovoltaïque SolarBeat™, acier, bracelet veau""}",3550.0,EUR,CRWSTA0089,https://www.cartier.com/fr-fr/montre-tank-must-solarbeat_cod1647597358032892.html#dept=EU_Tank
Montre Tank Louis Cartier,"Grand modèle, mouvement mécanique manuel, or jaune, cuir""}",14100.0,EUR,CRWGTA0091,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod1647597294937562.html#dept=EU_Tank
Montre Tank Louis Cartier,"Grand modèle, mouvement mécanique manuel, or jaune, cuir""}",14100.0,EUR,CRWGTA0191,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod1647597329066513.html#dept=EU_Tank
Montre Tank Française,"Grand modèle, mouvement mécanique automatique, acier""}",6200.0,EUR,CRWSTA0067,https://www.cartier.com/fr-fr/montre-tank-francaise_cod1647597304509602.html#dept=EU_Tank
Montre Tank Française,"Moyen modèle, mouvement quartz, acier""}",5050.0,EUR,CRWSTA0074,https://www.cartier.com/fr-fr/montre-tank-francaise_cod1647597304509605.html#dept=EU_Tank
Montre Tank Américaine,"Grand modèle, mouvement mécanique automatique, acier, cuir""}",6750.0,EUR,CRWSTA0083,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597335646743.html#dept=EU_Tank
Montre Tank Américaine,"Grand modèle, mouvement mécanique automatique, or rose, cuir""}",18200.0,EUR,CRWGTA0134,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597331042793.html#dept=EU_Tank
Montre Tank Must,"Grand modèle, mouvement quartz, acier, cuir""}",3900.0,EUR,CRWSTA0054,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235399922.html#dept=EU_Tank
Montre Tank Louis Cartier,"Grand modèle, mouvement mécanique manuel, or jaune, cuir""}",14100.0,EUR,CRWGTA0190,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod1647597329066510.html#dept=EU_Tank
Montre Tank Must,"Modèle extra-large, mouvement automatique, acier, cuir""}",5400.0,EUR,CRWSTA0040,https://www.cartier.com/fr-fr/montre-tank-must_cod1647597338824292.html#dept=EU_Tank
Montre Tank Must,"Modèle extra-large, mouvement automatique, acier""}",5800.0,EUR,CRWSTA0053,https://www.cartier.com/fr-fr/montre-tank-must_cod1647597338824301.html#dept=EU_Tank
Montre Tank Française,"Moyen modèle, mouvement quartz, acier, diamants""}",10600.0,EUR,CRW4TA0021,https://www.cartier.com/fr-fr/montre-tank-francaise_cod1647597329066501.html#dept=EU_Tank
Montre Tank Louis Cartier,"Petit modèle, mouvement mécanique manuel, or rose, diamants, cuir""}",21200.0,EUR,CRWJTA0037,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod20346390236331727.html#dept=EU_Tank
Montre Tank Américaine,"Grand modèle, mouvement automatique, platine, cuir""}",25600.0,EUR,CRWGTA0297,https://www.cartier.com/fr-fr/montre-tank-americaine_cod1647597341907063.html#dept=EU_Tank
Montre Santos de Cartier,"Moyen modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",7650.0,EUR,CRWSSA0029,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597339937489.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Moyen modèle, mouvement automatique, or jaune, acier, bracelets métal et cuir interchangeables""}",11400.0,EUR,CRW2SA0016,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597339937469.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Petit modèle, mouvement quartz, acier, cuir""}",4200.0,EUR,CRWSSA0023,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651435033.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, automatique, double fuseau horaire, acier""}",9900.0,EUR,CRWSSA0076,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597341909163.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, acier, ADLC, bracelets interchangeables en métal et caoutchouc""}",8700.0,EUR,CRWSSA0037,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651435039.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",8350.0,EUR,CRWSSA0018,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597339937486.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, or jaune et acier, bracelets métal et cuir interchangeables""}",12600.0,EUR,CRW2SA0030,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597341908138.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, or jaune, bracelets métal et cuir interchangeables""}",39600.0,EUR,CRWGSA0029,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597339937472.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, acier  ADLC, bracelets interchangeables en cuir et caoutchouc""}",8950.0,EUR,CRWSSA0039,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597339937492.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier Chronographe,"Modèle extra-large, mouvement automatique, acier, ADLC, bracelets caoutchouc et cuir interchangeables""}",10800.0,EUR,CRWSSA0017,https://www.cartier.com/fr-fr/montre-santos-de-cartier-chronographe_cod1647597338824289.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",8350.0,EUR,CRWSSA0062,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597322342027.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Moyen modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",7650.0,EUR,CRWSSA0061,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597322346531.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Grand modèle, mouvement quartz, or rose, acier, cuir""}",6550.0,EUR,CRW2SA0037,https://www.cartier.com/fr-fr/montre-santos-dumont_cod1647597349846718.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Grand modèle, mouvement quartz, acier, cuir""}",4500.0,EUR,CRWSSA0085,https://www.cartier.com/fr-fr/montre-santos-dumont_cod1647597349846899.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier Chronographe,"Modèle extra-large, mouvement automatique, or jaune, acier, bracelets métal et caoutchouc interchangeables""}",15900.0,EUR,CRW2SA0008,https://www.cartier.com/fr-fr/montre-santos-de-cartier-chronographe_cod1647597338821784.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement manuel squeletté, or jaune, bracelets métal et cuir interchangeables""}",76000.0,EUR,CRWHSA0042,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597343826530.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",8350.0,EUR,CRWSSA0064,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597341909228.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Moyen modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",7650.0,EUR,CRWSSA0065,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597341909231.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Grand modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",8350.0,EUR,CRWSSA0071,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597341909234.html#dept=EU_Santos-de-Cartier
Montre Santos de Cartier,"Moyen modèle, mouvement automatique, acier, bracelets métal et cuir interchangeables""}",7650.0,EUR,CRWSSA0063,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod1647597329441933.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Grand modèle, mouvement manuel, or rose, cuir""}",16800.0,EUR,CRWGSA0098,https://www.cartier.com/fr-fr/montre-santos-dumont_cod1647597342064178.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Grand modèle, mouvement manuel, platine, cuir""}",23700.0,EUR,CRWGSA0096,https://www.cartier.com/fr-fr/montre-santos-dumont_cod1647597341907045.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Grand modèle, mouvement manuel, or jaune, cuir""}",16800.0,EUR,CRWGSA0097,https://www.cartier.com/fr-fr/montre-santos-dumont_cod1647597341907048.html#dept=EU_Santos-de-Cartier
Montre Santos-Dumont,"Grand modèle, mouvement mécanique manuel, acier, laque, cuir""}",6550.0,EUR,CRWSSA0046,https://www.cartier.com/fr-fr/montre-santos-dumont_cod1647597300925938.html#dept=EU_Santos-de-Cartier
Montre Ballon Bleu de Cartier,"40 mm, mouvement mécanique automatique, acier""}",7800.0,EUR,CRWSBB0071,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597342063843.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"40mm, mouvement automatique, acier""}",7800.0,EUR,CRWSBB0061,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399767418.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33 mm, mouvement mécanique automatique, acier""}",6700.0,EUR,CRWSBB0044,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672738.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"36 mm, mouvement mécanique automatique, acier""}",7150.0,EUR,CRWSBB0048,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672742.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"42 mm, mouvement mécanique automatique, or jaune, acier""}",13100.0,EUR,CRW2BB0039,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597336581754.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"36 mm, mouvement mécanique automatique, or jaune, acier""}",11600.0,EUR,CRW2BB0038,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597336581751.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"40mm, mouvement automatique, or rose , cuir""}",17800.0,EUR,CRWGBB0035,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod13452677149801335.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33mm, mouvement automatique, or rose, cuir""}",14700.0,EUR,CRW6920097,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450771.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33 mm, mouvement mécanique automatique, acier, diamants""}",8350.0,EUR,CRW4BB0021,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672634.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"42 mm, mouvement mécanique automatique, acier""}",8050.0,EUR,CRWSBB0049,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672744.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"36 mm, acier, cuir""}",6550.0,EUR,CRWSBB0028,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672311.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"40mm, mouvement automatique, acier, cuir""}",7300.0,EUR,CRWSBB0039,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod11452292647341344.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"28mm, mouvement quartz, acier, diamants""}",12900.0,EUR,CRW4BB0034,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597329066489.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33mm, mouvement mécanique automatique, acier, diamants""}",14900.0,EUR,CRW4BB0035,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597329066492.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"42mm, mouvement automatique, or rose, cuir""}",19000.0,EUR,CRWGBB0030,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450856.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"36mm, mouvement automatique, or rose, cuir""}",16700.0,EUR,CRWGBB0009,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450851.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33 mm, mouvement mécanique automatique, or jaune, acier""}",10300.0,EUR,CRW2BB0037,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597336581748.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33 mm, mouvement mécanique automatique, or rose, acier, diamants""}",12400.0,EUR,CRW3BB0021,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672306.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33mm, mouvement mécanique automatique, acier""}",6700.0,EUR,CRWSBB0068,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597335646741.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"33mm, mouvement mécanique automatique, acier, diamants""}",12900.0,EUR,CRW4BB0037,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597337927714.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"42 mm, acier, cuir""}",7600.0,EUR,CRWSBB0027,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod46353151655001913.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"42mm, mouvement automatique, or rose, cuir""}",19000.0,EUR,CRWGBB0036,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450858.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"40mm, mouvement automatique, acier""}",7800.0,EUR,CRWSBB0060,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399767415.html#dept=EU_Ballon-de-Cartier
Montre Ballon Bleu de Cartier,"42 mm, acier, cuir""}",7600.0,EUR,CRWSBB0026,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672310.html#dept=EU_Ballon-de-Cartier
Montre Baignoire (Taille 16),"Mini modèle, taille 16, mouvement quartz, or jaune""}",14000.0,EUR,CRWGBA0045,https://www.cartier.com/fr-fr/montre-baignoire-taille-16_cod1647597348583042.html#dept=EU_Baignoire
Montre Baignoire (Taille 16),"Mini modèle, taille 16, mouvement quartz, or rose""}",14000.0,EUR,CRWGBA0048,https://www.cartier.com/fr-fr/montre-baignoire-taille-16_cod1647597348583048.html#dept=EU_Baignoire
Montre Baignoire,"Mini modèle, mouvement quartz, or jaune,  cuir""}",7800.0,EUR,CRWGBA0041,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597348583036.html#dept=EU_Baignoire
Montre Baignoire,"Mini modèle, mouvement quartz, or jaune, cuir""}",7800.0,EUR,CRWGBA0040,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331561.html#dept=EU_Baignoire
Montre Baignoire 1920 (Taille 17),"Mini modèle, taille 17, mouvement quartz, or jaune""}",14000.0,EUR,CRWGBA0050,https://www.cartier.com/fr-fr/montre-baignoire-1920-taille-17_cod1647597348583051.html#dept=EU_Baignoire
Montre Baignoire 1920 (Taille 17),"Mini modèle, taille 17, mouvement quartz, or rose""}",14000.0,EUR,CRWGBA0051,https://www.cartier.com/fr-fr/montre-baignoire-1920-taille-17_cod1647597348583054.html#dept=EU_Baignoire
Montre Baignoire (Taille 15),"Mini modèle, taille 15, mouvement quartz, or jaune""}",14000.0,EUR,CRWGBA0044,https://www.cartier.com/fr-fr/montre-baignoire-taille-15_cod1647597348583039.html#dept=EU_Baignoire
Montre Baignoire (Taille 15),"Mini modèle, taille 15, mouvement quartz, or rose""}",14000.0,EUR,CRWGBA0047,https://www.cartier.com/fr-fr/montre-baignoire-taille-15_cod1647597348583045.html#dept=EU_Baignoire
Montre Baignoire,"Mini modèle, mouvement quartz, or jaune, cuir""}",7800.0,EUR,CRWGBA0031,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331553.html#dept=EU_Baignoire
Montre Baignoire,"Mini modèle, mouvement quartz, or jaune, cuir""}",7800.0,EUR,CRWGBA0032,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331556.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, quartz, or jaune, diamants, cuir""}",30300.0,EUR,CRWJBA0043,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331569.html#dept=EU_Baignoire
Montre Baignoire,"Mini modèle, mouvement quartz, or gris, diamants, cuir""}",20600.0,EUR,CRWJBA0050,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597348583087.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, mouvement quartz, or jaune""}",28400.0,EUR,CRWGBA0043,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597349846854.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, taille 16, mouvement quartz, or rose, diamants""}",26900.0,EUR,CRWJBA0042,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331566.html#dept=EU_Baignoire
Montre Baignoire,"Mini modèle, mouvement quartz, or gris, diamants""}",53000.0,EUR,CRHPI01773,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597348567293.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, mouvement quartz, or gris, diamants""}",45500.0,EUR,CRWJBA0051,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597349846870.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, taille 17, mouvement quartz, or rose, diamants""}",26900.0,EUR,CRWJBA0045,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331572.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, mouvement quartz, or gris""}",31100.0,EUR,CRWJBA0049,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597349846869.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, taille 15, mouvement quartz, or rose, diamants""}",26900.0,EUR,CRWJBA0041,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331564.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, taille 15, mouvement quartz, or jaune""}",19200.0,EUR,CRWGBA0024,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331550.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, taille 17, mouvement quartz, or jaune""}",19200.0,EUR,CRWGBA0037,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597352331558.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, taille 16, mouvement quartz, or jaune""}",19200.0,EUR,CRWGBA0025,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597344464872.html#dept=EU_Baignoire
Montre Baignoire,"Petit modèle, mouvement quartz, or gris, diamants""}",111000.0,EUR,CRWJBA0021,https://www.cartier.com/fr-fr/montre-baignoire_cod1647597338824228.html#dept=EU_Baignoire
Montre Baignoire Allongée,"Moyen modèle, mouvement mécanique manuel, or gris, diamants""}",47600.0,EUR,CRWJBA0007,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod44733502651438015.html#dept=EU_Baignoire
Montre La Panthère de Cartier,"22,2 mm, mouvement quartz, or jaune, diamants, bracelet métal""}",89000.0,EUR,CRHPI01441,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod1647597276076631.html#dept=EU_Panthere-Jewellery-Watches
